name,title,url,category,apis_used,technique_tags,project_fit,complexity,description
webxr_vr_rollercoaster,VR Rollercoaster,https://threejs.org/examples/#webxr_vr_rollercoaster,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webxr_vr_sandbox,VR Sandbox,https://threejs.org/examples/#webxr_vr_sandbox,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession|GUI,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webxr_vr_teleport,VR Teleport,https://threejs.org/examples/#webxr_vr_teleport,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webxr_vr_video,VR Video,https://threejs.org/examples/#webxr_vr_video,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession|VideoTexture,animation,Pantheon,intermediate,Video texture integration
webxr_xr_ballshooter,XR Ballshooter,https://threejs.org/examples/#webxr_xr_ballshooter,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webxr_xr_controls_transform,XR Controls Transform,https://threejs.org/examples/#webxr_xr_controls_transform,webxr,WebGLRenderer|Scene|PerspectiveCamera|TransformControls|XRSession,animation,Pantheon,beginner,User interaction controls
webxr_xr_cubes,XR Cubes,https://threejs.org/examples/#webxr_xr_cubes,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,beginner,Extended reality (AR/VR) experience
webxr_xr_dragging,XR Dragging,https://threejs.org/examples/#webxr_xr_dragging,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,expert,Extended reality (AR/VR) experience
webxr_xr_dragging_custom_depth,XR Dragging Custom Depth,https://threejs.org/examples/#webxr_xr_dragging_custom_depth,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,expert,Extended reality (AR/VR) experience
webxr_xr_haptics,XR Haptics,https://threejs.org/examples/#webxr_xr_haptics,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webxr_xr_paint,XR Paint,https://threejs.org/examples/#webxr_xr_paint,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webxr_xr_sculpt,XR Sculpt,https://threejs.org/examples/#webxr_xr_sculpt,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
games_fps,FPS,https://threejs.org/examples/#games_fps,games,WebGLRenderer|Scene|PerspectiveCamera|Octree,animation,Pantheon,intermediate,Three.js games example
physics_ammo_break,AMMO Break,https://threejs.org/examples/#physics_ammo_break,physics,WebGLRenderer|Scene|PerspectiveCamera|AmmoPhysics,physics,Pantheon,intermediate,Physics simulation integration
physics_ammo_cloth,AMMO Cloth,https://threejs.org/examples/#physics_ammo_cloth,physics,WebGLRenderer|Scene|PerspectiveCamera|AmmoPhysics,physics,Pantheon,intermediate,Physics simulation integration
physics_ammo_instancing,AMMO Instancing,https://threejs.org/examples/#physics_ammo_instancing,physics,WebGLRenderer|Scene|PerspectiveCamera|InstancedMesh|AmmoPhysics,physics|instancing,Wall,intermediate,GPU instancing for rendering many objects efficiently
physics_ammo_rope,AMMO Rope,https://threejs.org/examples/#physics_ammo_rope,physics,WebGLRenderer|Scene|PerspectiveCamera|AmmoPhysics,physics,Pantheon,intermediate,Physics simulation integration
physics_ammo_terrain,AMMO Terrain,https://threejs.org/examples/#physics_ammo_terrain,physics,WebGLRenderer|Scene|PerspectiveCamera|AmmoPhysics,physics|terrain,Pantheon,intermediate,Physics simulation integration
physics_ammo_volume,AMMO Volume,https://threejs.org/examples/#physics_ammo_volume,physics,WebGLRenderer|Scene|PerspectiveCamera|AmmoPhysics|DataTexture3D,physics|volumes,Orbs,intermediate,Physics simulation integration
physics_jolt_instancing,JOLT Instancing,https://threejs.org/examples/#physics_jolt_instancing,physics,WebGLRenderer|Scene|PerspectiveCamera|InstancedMesh|JoltPhysics,physics|instancing,Wall,intermediate,GPU instancing for rendering many objects efficiently
physics_rapier_basic,RAPIER Basic,https://threejs.org/examples/#physics_rapier_basic,physics,WebGLRenderer|Scene|PerspectiveCamera|RapierPhysics,physics,Pantheon,intermediate,Physics simulation integration
physics_rapier_instancing,RAPIER Instancing,https://threejs.org/examples/#physics_rapier_instancing,physics,WebGLRenderer|Scene|PerspectiveCamera|InstancedMesh|RapierPhysics,physics|instancing,Wall,intermediate,GPU instancing for rendering many objects efficiently
physics_rapier_joints,RAPIER Joints,https://threejs.org/examples/#physics_rapier_joints,physics,WebGLRenderer|Scene|PerspectiveCamera|RapierPhysics,physics,Pantheon,intermediate,Physics simulation integration
physics_rapier_character_controller,RAPIER Character Controller,https://threejs.org/examples/#physics_rapier_character_controller,physics,WebGLRenderer|Scene|PerspectiveCamera|RapierPhysics,physics,Pantheon,intermediate,Physics simulation integration
physics_rapier_vehicle_controller,RAPIER Vehicle Controller,https://threejs.org/examples/#physics_rapier_vehicle_controller,physics,WebGLRenderer|Scene|PerspectiveCamera|RapierPhysics,physics,Pantheon,intermediate,Physics simulation integration
physics_rapier_terrain,RAPIER Terrain,https://threejs.org/examples/#physics_rapier_terrain,physics,WebGLRenderer|Scene|PerspectiveCamera|RapierPhysics,physics|terrain,Pantheon,intermediate,Physics simulation integration
misc_animation_groups,Animation Groups,https://threejs.org/examples/#misc_animation_groups,misc,WebGLRenderer|Scene|PerspectiveCamera|AnimationMixer|AnimationClip,animation,Pantheon,intermediate,Demonstrates animation techniques
misc_animation_keys,Animation Keys,https://threejs.org/examples/#misc_animation_keys,misc,WebGLRenderer|Scene|PerspectiveCamera|AnimationMixer|AnimationClip,animation,Pantheon,intermediate,Demonstrates animation techniques
misc_boxselection,Boxselection,https://threejs.org/examples/#misc_boxselection,misc,WebGLRenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Three.js misc example
misc_controls_arcball,Controls ARcball,https://threejs.org/examples/#misc_controls_arcball,misc,WebGLRenderer|Scene|PerspectiveCamera|ArcballControls,animation,Pantheon,beginner,User interaction controls
misc_controls_drag,Controls Drag,https://threejs.org/examples/#misc_controls_drag,misc,WebGLRenderer|Scene|PerspectiveCamera|DragControls,animation,Pantheon,beginner,User interaction controls
misc_controls_fly,Controls Fly,https://threejs.org/examples/#misc_controls_fly,misc,WebGLRenderer|Scene|PerspectiveCamera|FlyControls,animation,Pantheon,beginner,User interaction controls
misc_controls_map,Controls Map,https://threejs.org/examples/#misc_controls_map,misc,WebGLRenderer|Scene|PerspectiveCamera|MapControls,animation,Pantheon,beginner,User interaction controls
misc_controls_orbit,Controls Orbit,https://threejs.org/examples/#misc_controls_orbit,misc,WebGLRenderer|Scene|PerspectiveCamera|OrbitControls,animation,Pantheon,beginner,User interaction controls
misc_controls_pointerlock,Controls Pointerlock,https://threejs.org/examples/#misc_controls_pointerlock,misc,WebGLRenderer|Scene|PerspectiveCamera|PointerLockControls,animation,Pantheon|Constellation,beginner,User interaction controls
misc_controls_trackball,Controls Trackball,https://threejs.org/examples/#misc_controls_trackball,misc,WebGLRenderer|Scene|PerspectiveCamera|TrackballControls,animation,Pantheon,beginner,User interaction controls
misc_controls_transform,Controls Transform,https://threejs.org/examples/#misc_controls_transform,misc,WebGLRenderer|Scene|PerspectiveCamera|TransformControls,animation,Pantheon,beginner,User interaction controls
misc_exporter_draco,Exporter DRACO,https://threejs.org/examples/#misc_exporter_draco,misc,WebGLRenderer|Scene|PerspectiveCamera|DRACOLoader|DRACOExporter,animation,Pantheon,intermediate,Asset export functionality
misc_exporter_gcode,Exporter GCODE,https://threejs.org/examples/#misc_exporter_gcode,misc,WebGLRenderer|Scene|PerspectiveCamera|GCodeExporter,animation,Pantheon,intermediate,Asset export functionality
misc_exporter_gltf,Exporter GLTF,https://threejs.org/examples/#misc_exporter_gltf,misc,WebGLRenderer|Scene|PerspectiveCamera|GLTFLoader|GLTFExporter,animation,Pantheon,intermediate,Asset export functionality
misc_exporter_obj,Exporter OBJ,https://threejs.org/examples/#misc_exporter_obj,misc,WebGLRenderer|Scene|PerspectiveCamera|OBJExporter,animation,Pantheon,intermediate,Asset export functionality
misc_exporter_ply,Exporter PLY,https://threejs.org/examples/#misc_exporter_ply,misc,WebGLRenderer|Scene|PerspectiveCamera|PLYExporter,animation,Pantheon,intermediate,Asset export functionality
misc_exporter_stl,Exporter STL,https://threejs.org/examples/#misc_exporter_stl,misc,WebGLRenderer|Scene|PerspectiveCamera|STLExporter,animation,Pantheon,intermediate,Asset export functionality
misc_exporter_usdz,Exporter USDZ,https://threejs.org/examples/#misc_exporter_usdz,misc,WebGLRenderer|Scene|PerspectiveCamera|USDZLoader|USDZExporter,animation,Pantheon,intermediate,Asset export functionality
misc_exporter_exr,Exporter EXR,https://threejs.org/examples/#misc_exporter_exr,misc,WebGLRenderer|Scene|PerspectiveCamera|XRSession|EXRExporter,animation,Pantheon,intermediate,Asset export functionality
misc_exporter_ktx2,Exporter KTX2,https://threejs.org/examples/#misc_exporter_ktx2,misc,WebGLRenderer|Scene|PerspectiveCamera|KTX2Loader|KTX2Exporter,animation,Pantheon,intermediate,Asset export functionality
misc_raycaster_helper,Raycaster Helper,https://threejs.org/examples/#misc_raycaster_helper,misc,WebGLRenderer|Scene|PerspectiveCamera|Raycaster,raycasting,Pantheon,intermediate,Raycasting for object intersection
css2d_label,Label,https://threejs.org/examples/#css2d_label,css2d,CSS2DRenderer|Scene|PerspectiveCamera|CSS2DObject,css-overlay|html-mixing,Pantheon,intermediate,Three.js css2d example
css3d_mixed,Mixed,https://threejs.org/examples/#css3d_mixed,css3d,CSS3DRenderer|Scene|PerspectiveCamera|CSS3DObject,css-overlay|html-mixing,Pantheon,intermediate,Three.js css3d example
css3d_molecules,Molecules,https://threejs.org/examples/#css3d_molecules,css3d,CSS3DRenderer|Scene|PerspectiveCamera|CSS3DObject,css-overlay|html-mixing,Pantheon,intermediate,Three.js css3d example
css3d_orthographic,Orthographic,https://threejs.org/examples/#css3d_orthographic,css3d,CSS3DRenderer|Scene|OrthographicCamera|CSS3DObject,css-overlay|html-mixing,Pantheon,intermediate,Three.js css3d example
css3d_periodictable,Periodictable,https://threejs.org/examples/#css3d_periodictable,css3d,CSS3DRenderer|Scene|PerspectiveCamera|CSS3DObject,css-overlay|html-mixing,Pantheon,intermediate,Three.js css3d example
css3d_sandbox,Sandbox,https://threejs.org/examples/#css3d_sandbox,css3d,CSS3DRenderer|Scene|PerspectiveCamera|CSS3DObject|GUI,css-overlay|html-mixing,Pantheon,intermediate,Three.js css3d example
css3d_sprites,Sprites,https://threejs.org/examples/#css3d_sprites,css3d,CSS3DRenderer|Scene|PerspectiveCamera|Sprite|CSS3DObject,particles|sprites|css-overlay|html-mixing,Pantheon|Orbs|Constellation,intermediate,Sprite rendering
css3d_youtube,Youtube,https://threejs.org/examples/#css3d_youtube,css3d,CSS3DRenderer|Scene|PerspectiveCamera|CSS3DObject,css-overlay|html-mixing,Pantheon,intermediate,Three.js css3d example
svg_lines,Lines,https://threejs.org/examples/#svg_lines,svg,SVGRenderer|Scene|PerspectiveCamera|Line,lines,Constellation,intermediate,Line rendering techniques
svg_sandbox,Sandbox,https://threejs.org/examples/#svg_sandbox,svg,SVGRenderer|Scene|PerspectiveCamera|GUI,animation,Pantheon,intermediate,Three.js svg example
webgl_furnace_test,Furnace Test,https://threejs.org/examples/#webgl_furnace_test,tests,WebGLRenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Three.js tests example
misc_uv_tests,Uv Tests,https://threejs.org/examples/#misc_uv_tests,tests,WebGLRenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Three.js tests example
